,zone_class,time_level,next_stop_distance,total_waiting_time,wifi_count,honks,Population_class,rsi,week_class,bus_stop,latitude,longitude
706,1.0,1.0,42.5610498106,6.0,6.0,3.0,2.0,8.655543083333333,1.0,0.0,23.53560007,87.29733225
181,1.0,1.0,295.67360652,40.0,11.0,0.0,2.0,8.808051815384617,1.0,0.0,23.54197295,87.28976885
1308,1.0,4.0,1359.25049455,2.0,1.0,4.0,1.0,8.463726800000002,1.0,1.0,23.5283992,87.31109735
1558,0.0,4.0,131.57980258799998,103.0,11.0,0.0,1.0,9.462330049275367,0.0,0.0,23.49418718,87.31712869
857,1.0,4.0,1858.16877507,2.0,0.0,5.0,1.0,5.358528166666666,0.0,0.0,23.52750339,87.31109812
1541,1.0,2.0,247.19508329400003,6.0,0.0,0.0,1.0,6.8888225750000025,1.0,1.0,23.55007147,87.28512371
296,2.0,1.0,40.3538324806,1.0,0.0,0.0,1.0,9.1453555,0.0,0.0,23.56412994,87.28349802
1085,1.0,2.0,619.866397412,4.0,7.0,0.0,1.0,-0.7091725000000001,1.0,1.0,23.53341856,87.30644467
461,2.0,4.0,323.96157809,3.0,0.0,0.0,1.0,8.7033272375,0.0,1.0,23.56189986,87.28330461
1105,1.0,3.0,352.537254335,2.0,13.0,3.0,0.0,9.05318612,0.0,1.0,23.54533358,87.28133994
1388,1.0,1.0,396.796482116,6.0,4.0,0.0,2.0,10.093135363636367,0.0,0.0,23.535142,87.29753146
377,1.0,4.0,301.464461598,14.0,5.0,0.0,1.0,8.123897999999999,0.0,0.0,23.54204992,87.28982152
1114,1.0,3.0,34.2389358953,72.0,27.0,61.0,0.0,9.394086488775518,0.0,1.0,23.53569676,87.29766644
126,1.0,4.0,443.245367993,1.0,0.0,0.0,1.0,9.2303545,0.0,0.0,23.544285100000003,87.28846646
906,1.0,4.0,24.130098298000004,6.0,0.0,0.0,1.0,9.10162807647059,0.0,0.0,23.53577777,87.29615913
1168,1.0,2.0,128.081409772,1.0,0.0,0.0,1.0,8.0188902,1.0,0.0,23.53510276,87.29742899
355,1.0,4.0,493.827852069,2.0,9.0,5.0,1.0,9.252429633333332,0.0,1.0,23.55120655,87.28598649999998
1361,1.0,4.0,156.441989151,20.0,17.0,0.0,1.0,9.229324745238095,0.0,0.0,23.53507168,87.29749902
209,1.0,3.0,190.892012916,12.0,15.0,0.0,0.0,9.287287634375,0.0,0.0,23.53570491,87.29800218
140,1.0,4.0,155.405330541,4.0,7.0,0.0,1.0,6.887387115,0.0,1.0,23.55121094,87.28605669
1206,0.0,2.0,896.492678486,2.0,0.0,0.0,2.0,8.298207666666668,0.0,0.0,23.49642086,87.31361968
1198,0.0,2.0,3342.21962184,1.0,4.0,0.0,2.0,8.45104225,0.0,0.0,23.49646309,87.31371325
1540,1.0,2.0,328.904380035,1.0,0.0,0.0,1.0,9.8420715,1.0,1.0,23.55246179,87.28702432
1326,2.0,4.0,385.846603326,15.0,3.0,19.0,1.0,8.761213694736844,1.0,0.0,23.55560932,87.28549151
1615,1.0,3.0,274.361053855,1.0,0.0,1.0,0.0,6.7703095,0.0,1.0,23.54713785,87.28276468
1628,1.0,3.0,1722.55522468,23.0,3.0,10.0,0.0,8.634412622727274,0.0,0.0,23.52628149,87.31119619
1583,0.0,4.0,96.94829369770001,215.0,17.0,202.0,1.0,7.729920307089543,1.0,0.0,23.49429144,87.31714165
1510,1.0,4.0,282.248577056,2.0,13.0,0.0,1.0,7.062999775,1.0,1.0,23.54449092,87.28293563
618,1.0,4.0,1714.93765668,4.0,7.0,0.0,1.0,9.09627715,0.0,0.0,23.53585012,87.29591062
10,1.0,1.0,468.970801943,3.0,3.0,0.0,2.0,8.2078563,1.0,0.0,23.53692686,87.30165459
1226,1.0,2.0,238.57178778,1.0,0.0,0.0,1.0,9.14655325,0.0,0.0,23.54489807,87.28195067
282,0.0,1.0,454.73131368,4.0,0.0,0.0,2.0,9.370547833333333,0.0,0.0,23.51047558,87.31058528
291,1.0,1.0,239.49924891900002,2.0,7.0,0.0,2.0,8.94065475,0.0,1.0,23.54822918,87.28361589
1221,1.0,2.0,447.44397607,3.0,0.0,0.0,1.0,8.85865,0.0,1.0,23.53918201,87.29309749
620,1.0,4.0,283.527587715,14.0,4.0,0.0,1.0,9.197010181481481,0.0,0.0,23.5275219,87.31114331
129,1.0,4.0,393.043687248,3.0,18.0,2.0,1.0,9.124319871428572,0.0,1.0,23.54546889,87.28137179
323,1.0,4.0,100.56957285700001,1.0,0.0,1.0,1.0,8.4294966,0.0,0.0,23.5276678,87.31016978
842,1.0,4.0,238.906609537,2.0,0.0,3.0,1.0,7.846506866666666,0.0,0.0,23.54399036,87.28410309
1435,1.0,4.0,167.378660915,11.0,11.0,0.0,1.0,7.51610307857143,1.0,1.0,23.55122049,87.28600195
1521,0.0,4.0,432.11339646,1.0,8.0,0.0,1.0,8.840103,0.0,0.0,23.49322548,87.31647859
1293,2.0,2.0,439.095947911,1.0,6.0,0.0,1.0,-1.14373014,0.0,0.0,23.56031529,87.2841363
905,1.0,4.0,38.9473357561,4.0,0.0,0.0,1.0,8.6262157,0.0,0.0,23.53562016,87.29650031
1342,1.0,1.0,172.1702411,1.0,0.0,2.0,2.0,9.917488,1.0,0.0,23.53586344,87.30051354
774,2.0,2.0,243.374916435,2.0,0.0,0.0,1.0,8.280649666666667,1.0,1.0,23.55803656,87.28543869
158,1.0,4.0,1858.16877507,2.0,0.0,0.0,1.0,5.358528166666666,0.0,0.0,23.52750339,87.31109812
712,0.0,1.0,410.318026455,8.0,1.0,11.0,2.0,9.214738347826087,1.0,1.0,23.50365284,87.30780693
516,2.0,4.0,266.366000623,3.0,0.0,0.0,1.0,9.056775383333333,0.0,0.0,23.56143259,87.28355943
1431,1.0,4.0,282.248577056,2.0,13.0,0.0,1.0,7.062999775,1.0,1.0,23.54449092,87.28293563
597,2.0,4.0,65.123320024,8.0,7.0,0.0,1.0,8.54800616521739,0.0,1.0,23.55499602,87.28574323
195,2.0,3.0,284.112590976,191.0,13.0,0.0,1.0,8.334900112173909,0.0,0.0,23.55931655,87.28473854
1384,1.0,1.0,199.73174724,1.0,0.0,0.0,2.0,8.8568575,0.0,0.0,23.52652104,87.31107556
628,2.0,4.0,46.870897695299995,35.0,0.0,25.0,1.0,8.97508389206349,0.0,0.0,23.56413028,87.28338259999998
410,1.0,4.0,36.5139737818,33.0,0.0,11.0,1.0,1.0321046705581394,1.0,0.0,23.53579661,87.29799720000004
96,1.0,4.0,216.854243213,2.0,18.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53588503,87.29598747
723,1.0,3.0,29.0217268128,1.0,77.0,0.0,0.0,7.9135436000000015,0.0,0.0,23.5391405,87.29333133
1057,1.0,4.0,648.274921808,1.0,0.0,0.0,1.0,8.641380499999999,0.0,1.0,23.53335704,87.30644601
156,1.0,4.0,81.3485418379,1.0,0.0,0.0,1.0,7.9350893,0.0,0.0,23.53558989,87.29648853
419,1.0,4.0,2570.88584684,1.0,0.0,0.0,1.0,6.576378,1.0,0.0,23.52648345,87.31127533
1237,2.0,1.0,436.08866190199996,120.0,7.0,37.0,1.0,7.3870847471999985,0.0,0.0,23.55936373,87.28467709
477,1.0,4.0,72.1299385452,1.0,0.0,0.0,1.0,9.2578885,0.0,0.0,23.535287,87.2971074
754,1.0,2.0,136.807017555,98.0,12.0,0.0,1.0,8.193773760185179,0.0,0.0,23.53512006,87.29746583
952,1.0,3.0,171.051031615,2.0,40.0,0.0,0.0,7.626502188888887,0.0,0.0,23.53633744,87.29596944
798,1.0,3.0,416.829972431,7.0,4.0,6.0,0.0,8.15748423888889,1.0,1.0,23.54818866,87.28372208
1676,1.0,1.0,528.980936849,2.0,0.0,2.0,2.0,8.908931875,0.0,0.0,23.5392036,87.2938067
447,1.0,2.0,25.7636195338,1.0,0.0,0.0,1.0,9.931854,0.0,0.0,23.53497709,87.29789755
940,2.0,3.0,540.709836998,6.0,2.0,0.0,1.0,9.505683924999998,0.0,0.0,23.55608282,87.2864233
178,1.0,1.0,75.8404224615,2.0,0.0,0.0,2.0,7.866455000000001,1.0,1.0,23.53895371,87.29448305
390,2.0,3.0,37.5816777174,5.0,0.0,3.0,1.0,7.281812371428572,1.0,0.0,23.56411905,87.28358903
578,1.0,3.0,186.531411556,12.0,31.0,4.0,0.0,9.077481125,0.0,1.0,23.53755527,87.29675642
1450,0.0,4.0,949.3365128710001,11.0,4.0,0.0,1.0,8.180167090909089,0.0,1.0,23.50034852,87.30589586
792,0.0,2.0,1252.61279024,3.0,4.0,0.0,2.0,9.40912125,1.0,1.0,23.50027696,87.30612349
1385,1.0,1.0,733.654179012,2.0,0.0,0.0,2.0,6.289471916666668,0.0,1.0,23.52831726,87.31108234
650,1.0,4.0,1516.11410529,1.0,0.0,1.0,1.0,9.6277925,0.0,0.0,23.53586903,87.29594438
1511,1.0,4.0,168.82359219399999,10.0,6.0,0.0,1.0,8.361088407142857,1.0,1.0,23.54700713,87.28257095
711,0.0,1.0,1784.77877608,2.0,0.0,2.0,2.0,8.459416833333334,1.0,1.0,23.51938184,87.31129494
785,1.0,2.0,90.1864700141,3.0,12.0,0.0,1.0,7.2084502499999985,1.0,0.0,23.53560363,87.29832748
142,1.0,4.0,472.23589615199995,1.0,0.0,0.0,1.0,8.686867,0.0,1.0,23.54822092,87.28369686
1276,1.0,2.0,203.142147825,1.0,0.0,0.0,1.0,9.0076905,0.0,0.0,23.53694825,87.30156073
983,1.0,4.0,293.657727546,3.0,9.0,0.0,1.0,6.953862516666668,0.0,1.0,23.54439838,87.28281064
1545,1.0,2.0,123.81783335799999,1.0,0.0,0.0,1.0,8.078743150000001,1.0,0.0,23.54340927,87.28762459999999
636,1.0,4.0,379.03659874,1.0,0.0,2.0,1.0,9.9737545,0.0,0.0,23.5426211,87.28686590000002
811,0.0,3.0,887.888696193,1.0,0.0,1.0,1.0,7.8237609999999975,1.0,1.0,23.50034637,87.30604332
615,1.0,4.0,62.441206788,1.0,0.0,0.0,1.0,8.66771675,0.0,0.0,23.53535223,87.29710192
294,1.0,1.0,1391.12023996,2.0,0.0,0.0,2.0,10.174267,0.0,0.0,23.55162446,87.28629799
670,1.0,4.0,439.312102314,1.0,0.0,0.0,1.0,9.291405000000001,0.0,1.0,23.54308653,87.29050528
1594,1.0,4.0,385.74420598300003,20.0,29.0,25.0,1.0,3.6538142916296295,1.0,1.0,23.53768197,87.29673737
88,0.0,4.0,1717.91468283,9.0,1.0,0.0,1.0,8.123897999999999,0.0,0.0,23.5106322,87.31055534
41,1.0,4.0,91.8625599972,1.0,0.0,2.0,1.0,9.551178,0.0,0.0,23.53512747,87.29839806
1622,1.0,3.0,158.121792585,5.0,19.0,4.0,0.0,8.06437495,0.0,1.0,23.53756236,87.29675729
131,1.0,4.0,169.688057581,1.0,0.0,0.0,1.0,8.759887500000001,0.0,1.0,23.5512991,87.28596343
724,1.0,3.0,119.307796664,2.0,0.0,0.0,0.0,8.468517940000002,0.0,0.0,23.53920032,87.29360844
844,1.0,4.0,422.790653502,2.0,0.0,1.0,1.0,7.939875466666668,0.0,1.0,23.54175223,87.2899237
816,2.0,4.0,243.21580621900003,2.0,0.0,1.0,1.0,9.04838975,0.0,1.0,23.55810176,87.28543542
1554,0.0,2.0,393.527001429,6.0,3.0,0.0,2.0,8.341653987499999,1.0,0.0,23.50348845,87.30765115
873,1.0,4.0,641.478671957,1.0,5.0,2.0,1.0,8.2678833,0.0,1.0,23.53335935,87.30645994
164,0.0,4.0,383.806599261,2.0,0.0,0.0,1.0,8.4434559,0.0,1.0,23.49467868,87.31685616
290,1.0,1.0,206.56479199,1.0,0.0,0.0,2.0,8.1565475,0.0,0.0,23.54673882,87.28240619
1588,0.0,4.0,354.812037664,4.0,1.0,10.0,1.0,7.698262533333334,1.0,1.0,23.50032057,87.30594086
736,1.0,3.0,2265.64276699,4.0,0.0,0.0,0.0,8.48256175,0.0,0.0,23.527448100000004,87.31116104
348,1.0,4.0,41.6443495102,26.0,14.0,37.0,1.0,8.516751216216216,0.0,1.0,23.54171802,87.28973092
571,1.0,3.0,55.0017117511,3.0,0.0,0.0,0.0,8.151764,0.0,0.0,23.54748751,87.28305707
1000,1.0,4.0,619.384171115,1.0,0.0,2.0,1.0,10.8464355,1.0,1.0,23.54372743,87.2845032
1581,2.0,4.0,573.709971154,14.0,7.0,0.0,1.0,9.20238294090909,0.0,0.0,23.55910566,87.28459997
855,1.0,4.0,81.3485418379,1.0,0.0,2.0,1.0,7.9350893,0.0,0.0,23.53558989,87.29648853
1340,1.0,1.0,107.488921339,197.0,9.0,216.0,2.0,8.584570168181818,1.0,1.0,23.53569241,87.29767985
1107,1.0,3.0,396.09681079800004,5.0,1.0,8.0,0.0,8.645446750000001,0.0,1.0,23.54289413,87.28628567
756,1.0,2.0,392.164118037,10.0,26.0,0.0,1.0,7.941836990909095,0.0,0.0,23.53777736,87.29673567
458,2.0,4.0,46.870897695299995,35.0,0.0,0.0,1.0,8.97508389206349,0.0,0.0,23.56413028,87.28338259999998
375,1.0,4.0,37.7902214387,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53915966,87.29376663
333,0.0,4.0,1281.95378704,54.0,9.0,28.0,1.0,9.222671711111113,0.0,0.0,23.49326216,87.3163048
1120,0.0,3.0,416.265845345,24.0,5.0,14.0,1.0,9.193906455555558,0.0,1.0,23.50363711,87.30774705
1610,2.0,3.0,406.264963514,9.0,7.0,15.0,1.0,9.025527175,0.0,0.0,23.5593687,87.28468056
1223,1.0,2.0,134.856472161,2.0,0.0,0.0,1.0,9.551971333333332,0.0,0.0,23.54208524,87.28975798
965,0.0,4.0,369.375326173,10.0,2.0,0.0,1.0,8.645767272222223,0.0,1.0,23.50029951,87.30586182
1172,1.0,2.0,36.5748144354,4.0,44.0,0.0,1.0,8.426699383333334,1.0,0.0,23.53909909,87.2937815
1556,0.0,2.0,883.3328779369998,6.0,2.0,0.0,2.0,8.5542879,1.0,0.0,23.49645076,87.31364341
1595,1.0,4.0,470.01399120599996,2.0,53.0,10.0,1.0,7.0121216,1.0,0.0,23.53908935,87.29327882
328,0.0,4.0,1016.83221472,1.0,5.0,1.0,1.0,9.3692165,0.0,0.0,23.50563788,87.30897143
764,1.0,2.0,50.728157952299995,11.0,10.0,0.0,1.0,8.328421504761906,0.0,0.0,23.54436462,87.28337193
318,1.0,4.0,46.3886287102,2.0,0.0,1.0,1.0,9.283818333333333,0.0,0.0,23.53551713,87.29668394
1288,1.0,2.0,169.72009833299998,5.0,9.0,0.0,1.0,7.885838085714287,0.0,1.0,23.54703596,87.28262733
1140,1.0,4.0,27.0117969224,1.0,0.0,2.0,1.0,7.9877625,0.0,0.0,23.53914051,87.29355309
1680,0.0,1.0,2552.86307104,2.0,0.0,0.0,2.0,10.514439999999999,0.0,1.0,23.51942659,87.31131568
167,0.0,1.0,1259.28934627,277.0,7.0,0.0,2.0,6.649017718006432,1.0,0.0,23.49327844,87.31623148
12,1.0,1.0,109.868607969,2.0,30.0,0.0,2.0,8.671707166666666,1.0,1.0,23.53771785,87.29670673
171,0.0,1.0,1961.31820157,2.0,0.0,0.0,2.0,8.166534333333333,1.0,0.0,23.51063012,87.31054878
649,1.0,4.0,24.130098298000004,6.0,0.0,17.0,1.0,9.10162807647059,0.0,0.0,23.53577777,87.29615913
260,1.0,4.0,231.51614189,1.0,0.0,2.0,1.0,9.302177499999999,1.0,1.0,23.5430953,87.29039584
1026,1.0,2.0,1365.67037708,12.0,0.0,0.0,1.0,7.42763747,0.0,1.0,23.52828664,87.31110301
1399,1.0,1.0,327.949918865,8.0,5.0,0.0,2.0,7.93533022,0.0,1.0,23.55009016,87.28506357
672,1.0,4.0,42.0677781224,4.0,40.0,0.0,1.0,8.958608625,0.0,1.0,23.53943044,87.29311765
258,1.0,4.0,134.985473656,12.0,0.0,11.0,1.0,9.217755530434784,1.0,0.0,23.54201238,87.28977713
1217,1.0,2.0,20.1240911648,1.0,0.0,0.0,1.0,8.684470999999998,0.0,0.0,23.53578746,87.29612392
138,2.0,4.0,341.92376979700003,2.0,2.0,0.0,1.0,6.3660888,0.0,0.0,23.56398696,87.28374014
549,1.0,2.0,185.329946566,6.0,28.0,0.0,1.0,8.168523485714285,0.0,1.0,23.53760174,87.29682273
1125,0.0,4.0,428.042075499,10.0,7.0,20.0,1.0,9.04647748,0.0,0.0,23.49322734,87.31629217
1285,1.0,2.0,144.22537247399998,6.0,12.0,0.0,1.0,7.8827171625,0.0,0.0,23.541968,87.28975058
1046,2.0,2.0,175.93750149599998,2.0,0.0,0.0,1.0,8.87648612,0.0,0.0,23.56058791,87.28407753
1534,1.0,4.0,400.8490486,1.0,0.0,0.0,1.0,8.668914749999999,0.0,1.0,23.548282,87.28366775
558,1.0,2.0,25.776952067800003,1.0,0.0,0.0,1.0,9.320129,0.0,0.0,23.52744548,87.31088232
139,2.0,4.0,1101.46843858,4.0,0.0,0.0,1.0,7.9896788400000025,0.0,0.0,23.5609149,87.28388666
1461,1.0,4.0,518.0777528269999,4.0,9.0,0.0,1.0,9.199225,0.0,0.0,23.54414939,87.28816169
531,1.0,3.0,1674.25580264,1.0,0.0,0.0,0.0,9.2734525,1.0,0.0,23.53594951,87.2958433
224,1.0,4.0,116.34420987600001,2.0,2.0,0.0,1.0,7.36000384,0.0,0.0,23.52642466,87.31104442
727,1.0,3.0,142.164173769,1.0,0.0,0.0,0.0,8.19844835,0.0,0.0,23.53608413,87.29587716
409,1.0,4.0,45.940362568999994,73.0,0.0,32.0,1.0,5.022217997271322,1.0,1.0,23.53571486,87.29755547
325,1.0,4.0,361.948520678,1.0,0.0,1.0,1.0,9.26027675,0.0,0.0,23.52856921,87.30860770000002
1457,1.0,4.0,363.960449705,6.0,77.0,0.0,1.0,8.710276222222221,0.0,1.0,23.53911875,87.2931064
299,2.0,4.0,155.338622477,12.0,8.0,12.0,1.0,9.463272785714283,0.0,0.0,23.55927897,87.28475716
1179,2.0,2.0,165.42941361799998,1.0,0.0,0.0,1.0,9.0316315,1.0,0.0,23.56062915,87.28397251
938,2.0,3.0,517.205503704,4.0,3.0,0.0,1.0,8.650159166666667,0.0,0.0,23.56395419,87.28382972
1632,0.0,3.0,1149.15868554,1.0,0.0,1.0,1.0,8.43428025,0.0,0.0,23.49525553,87.31584908
1557,0.0,4.0,25.189626675,12.0,8.0,0.0,1.0,8.773486503571428,0.0,0.0,23.49441169,87.31709573
714,2.0,3.0,24.549252908000003,104.0,1.0,0.0,1.0,9.455557536607145,0.0,1.0,23.56420555,87.28312359
193,2.0,3.0,45.192083307299995,61.0,3.0,0.0,1.0,9.040934199038462,0.0,1.0,23.56421363,87.28310016
440,1.0,2.0,306.50330681599996,2.0,1.0,0.0,1.0,3.3697484166666665,0.0,0.0,23.54359225,87.28776571
573,1.0,3.0,57.1015387987,1.0,0.0,2.0,0.0,8.2990035,0.0,1.0,23.5452903,87.2812744
503,1.0,4.0,27.0117969224,1.0,0.0,0.0,1.0,7.9877625,0.0,0.0,23.53914051,87.29355309
605,1.0,4.0,322.687366172,1.0,0.0,0.0,1.0,9.66370375,0.0,1.0,23.5437367,87.28445756
1463,1.0,4.0,156.966026542,1.0,7.0,0.0,1.0,8.26070425,0.0,1.0,23.55004331,87.28503175
1642,1.0,4.0,80.05302177600001,1.0,0.0,2.0,1.0,6.7942505,0.0,0.0,23.53698736,87.29634465
3,0.0,1.0,43.09873532020001,21.0,2.0,0.0,2.0,8.646457939024392,1.0,0.0,23.49357498,87.31675462
932,1.0,2.0,38.287270587100004,1.0,0.0,0.0,1.0,12.95093525,0.0,0.0,23.53557028,87.29833491
467,1.0,4.0,519.559487259,1.0,0.0,0.0,1.0,8.834114,0.0,1.0,23.54302581,87.29055786
321,1.0,4.0,266.94553317,2.0,6.0,1.0,1.0,10.318516883333333,0.0,0.0,23.53554654,87.29850813
5,0.0,1.0,445.696369266,8.0,3.0,0.0,2.0,8.939534579999998,1.0,0.0,23.49325782,87.31630139
222,0.0,4.0,870.4020331969998,4.0,11.0,0.0,1.0,8.818891142857145,0.0,0.0,23.50327686,87.30747796
547,1.0,2.0,75.8374467808,1.0,0.0,0.0,1.0,6.8912198500000015,0.0,0.0,23.53912301,87.29379335
936,0.0,2.0,1234.63954174,2.0,4.0,0.0,2.0,8.83890525,0.0,0.0,23.50010911,87.30621497
39,0.0,4.0,2267.53489485,1.0,0.0,0.0,1.0,8.3026047,0.0,0.0,23.50785855,87.31032403
542,1.0,2.0,410.137877206,64.0,10.0,0.0,1.0,7.467155791111113,0.0,1.0,23.55011521,87.28511801
242,2.0,4.0,395.37073487099997,5.0,6.0,0.0,1.0,9.154608909090909,0.0,0.0,23.55561953,87.28544217
136,2.0,4.0,573.709971154,5.0,6.0,7.0,1.0,8.889505645454548,0.0,0.0,23.56414135,87.28337429
1474,1.0,4.0,735.0073589130002,1.0,6.0,0.0,1.0,8.5827255,0.0,1.0,23.52831229,87.31111561
1324,1.0,4.0,99.78982544590001,5.0,15.0,15.0,1.0,7.7576662421052625,1.0,1.0,23.55244067,87.28696353
745,0.0,2.0,40.2028019189,1.0,0.0,0.0,2.0,8.5851135,0.0,0.0,23.49997553,87.30607977
1053,0.0,4.0,1762.52087143,1.0,0.0,0.0,1.0,7.7519300000000015,0.0,0.0,23.51058044,87.31054899
1647,1.0,4.0,403.000258184,1.0,0.0,1.0,1.0,8.047622650000001,0.0,0.0,23.53980771,87.29286493
1192,1.0,2.0,41.8191611139,243.0,25.0,0.0,1.0,8.464680206796121,0.0,1.0,23.53571988,87.29754642
941,1.0,3.0,149.9822149,3.0,7.0,0.0,0.0,8.972972875,0.0,1.0,23.55123437,87.2860172
1530,1.0,4.0,1102.51839743,5.0,8.0,0.0,1.0,8.541911763636364,0.0,0.0,23.53513573,87.29754036
581,1.0,3.0,35.3258272016,25.0,15.0,18.0,0.0,9.840607833333337,0.0,0.0,23.53572142,87.29744644
1669,2.0,1.0,216.195237122,25.0,4.0,7.0,1.0,9.454849283333337,0.0,1.0,23.55503471,87.28573847
1654,1.0,4.0,293.657727546,3.0,9.0,0.0,1.0,6.953862516666668,0.0,1.0,23.54439838,87.28281064
661,2.0,4.0,249.015802387,1.0,0.0,0.0,1.0,4.29709625,0.0,0.0,23.55447632,87.28603781
984,1.0,4.0,171.97175117700004,3.0,8.0,0.0,1.0,7.654968219999999,0.0,1.0,23.54702934,87.28256059
1555,0.0,2.0,883.3328779369998,4.0,2.0,0.0,2.0,7.700676645454544,1.0,1.0,23.5002694,87.30604749
376,1.0,4.0,491.822909946,2.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53908771,87.29340433
1239,2.0,1.0,218.78961033099998,28.0,4.0,32.0,1.0,7.60994588478261,0.0,1.0,23.5550396,87.28573745
314,1.0,4.0,60.2052554751,1.0,0.0,2.0,1.0,7.71362315,0.0,0.0,23.53909885,87.29331633
442,1.0,2.0,162.414160974,17.0,22.0,0.0,1.0,8.553549552631578,0.0,1.0,23.53749154,87.29675300000002
926,1.0,2.0,236.135899209,5.0,17.0,0.0,1.0,8.661838872727271,0.0,1.0,23.537537,87.29676107
319,1.0,4.0,62.441206788,1.0,0.0,1.0,1.0,8.66771675,0.0,0.0,23.53535223,87.29710192
1149,1.0,4.0,168.265583656,1.0,0.0,2.0,1.0,8.6569365,0.0,1.0,23.55008107,87.28502744
1560,0.0,4.0,55.3037924539,2.0,0.0,0.0,1.0,9.361236333333332,0.0,0.0,23.50000534,87.30637158
1263,0.0,2.0,74.6918828021,7.0,7.0,0.0,2.0,8.252618824999999,0.0,1.0,23.49446027,87.31681337
1518,2.0,4.0,385.846603326,4.0,7.0,0.0,1.0,8.17876348888889,1.0,0.0,23.55899305,87.28465265
424,0.0,4.0,354.976081702,1.0,0.0,1.0,1.0,8.91671,1.0,0.0,23.49496693,87.3167493
553,1.0,2.0,59.602526887799996,4.0,15.0,0.0,1.0,7.666939757142857,0.0,1.0,23.53565099,87.29798142
594,2.0,4.0,349.23546155699995,2.0,0.0,0.0,1.0,8.959808333333333,0.0,1.0,23.56207982,87.28320681
1648,1.0,4.0,130.654782442,5.0,7.0,7.0,1.0,6.445711553846152,0.0,0.0,23.54203809,87.2897489
368,1.0,4.0,650.9104863030001,2.0,0.0,0.0,1.0,8.123897999999999,0.0,1.0,23.53335627,87.30649121
806,1.0,3.0,151.55686286600002,1.0,0.0,1.0,0.0,7.5987015000000016,1.0,0.0,23.53523608,87.29711003
962,0.0,4.0,32.0969674286,9.0,8.0,0.0,1.0,8.872065735294116,0.0,0.0,23.49389584,87.31673298
1359,1.0,4.0,1508.39195774,1.0,4.0,0.0,1.0,9.617011999999999,0.0,1.0,23.52823715,87.311143
1169,1.0,2.0,53.197751536300004,3.0,10.0,0.0,1.0,9.59158125,1.0,0.0,23.53566973,87.29633535
227,1.0,4.0,648.274921808,1.0,0.0,0.0,1.0,8.641380499999999,0.0,1.0,23.53335704,87.30644601
1063,1.0,4.0,481.55032323300003,7.0,60.0,0.0,1.0,8.179719823529412,0.0,0.0,23.53910387,87.29349703
1398,1.0,1.0,249.279360354,1.0,0.0,0.0,2.0,7.845306499999999,0.0,1.0,23.54826641,87.28364140000002
1116,1.0,3.0,26.654805406399998,1.0,0.0,2.0,0.0,9.1321945,0.0,0.0,23.53580261,87.29613271
1005,1.0,4.0,41.1495512817,197.0,13.0,157.0,1.0,8.625192711501603,1.0,0.0,23.53576522,87.29803566
66,1.0,4.0,65.1305292296,1.0,0.0,0.0,1.0,9.0687485,0.0,0.0,23.53801615,87.29637654
393,2.0,4.0,243.029700517,105.0,0.0,82.0,1.0,7.791714143801657,1.0,0.0,23.5593691,87.28475053
579,1.0,3.0,142.164173769,1.0,0.0,2.0,0.0,8.19844835,0.0,0.0,23.53608413,87.29587716
24,2.0,1.0,253.807530555,1.0,0.0,0.0,1.0,7.5639878,1.0,0.0,23.55562229,87.28550967
211,1.0,3.0,1823.63412474,1.0,0.0,0.0,0.0,6.76193235,0.0,0.0,23.53590512,87.29589636
1586,0.0,4.0,1218.02995001,1.0,0.0,2.0,1.0,7.21563725,1.0,0.0,23.4937333,87.31586542
1236,2.0,1.0,522.241074045,1.0,0.0,1.0,1.0,9.417107000000001,0.0,0.0,23.56398434,87.28375896
536,0.0,3.0,189.09492409599997,5.0,2.0,0.0,1.0,8.472416428571428,1.0,0.0,23.49651819,87.31368448
1464,1.0,4.0,1433.14943835,1.0,0.0,0.0,1.0,7.420333800000001,0.0,1.0,23.55119727,87.28591869
818,2.0,4.0,56.4636408242,1.0,0.0,0.0,1.0,10.106636,0.0,0.0,23.55553082,87.28547662
85,0.0,4.0,53.213690236400005,2.0,3.0,0.0,1.0,8.123897999999999,0.0,0.0,23.5000156,87.30624348
1512,1.0,4.0,249.45282749700002,3.0,9.0,0.0,1.0,8.24202566,1.0,1.0,23.54820381,87.28359022
272,2.0,4.0,350.095716255,2.0,0.0,6.0,1.0,9.374801666666666,1.0,0.0,23.55908073,87.28464008
1087,1.0,2.0,26.1171835219,3.0,0.0,0.0,1.0,9.117027283333334,1.0,0.0,23.53509249,87.29792439
1317,1.0,4.0,281.784581162,7.0,13.0,10.0,1.0,8.38998867,1.0,0.0,23.54200524,87.2897322
817,2.0,4.0,113.651371575,1.0,3.0,2.0,1.0,8.706024249999999,0.0,0.0,23.55610174,87.28640146
1514,1.0,4.0,167.378660915,11.0,11.0,0.0,1.0,7.51610307857143,1.0,1.0,23.55122049,87.28600195
630,2.0,4.0,210.03082237200002,7.0,0.0,10.0,1.0,9.06257513076923,0.0,0.0,23.56372949,87.28381657
1453,1.0,4.0,91.8625599972,1.0,0.0,0.0,1.0,9.551178,0.0,0.0,23.53512747,87.29839806
