Latitude,Longitude,Time
23.4947866667,87.3168116667,14:19:45
23.4947866667,87.3168116667,14:19:46
23.4947866667,87.3168116667,14:19:47
23.4947866667,87.3168116667,14:19:48
23.4947866667,87.3168116667,14:19:49
23.4947866667,87.3168116667,14:19:50
23.4947866667,87.3168116667,14:19:51
23.4947866667,87.3168116667,14:19:52
23.4947866667,87.3168116667,14:19:53
23.4947866667,87.3168116667,14:19:54
23.4947866667,87.3168116667,14:19:55
23.4947866667,87.3168116667,14:19:56
23.4947866667,87.3168116667,14:19:57
23.4947866667,87.3168116667,14:19:58
23.4947866667,87.3168116667,14:19:59
23.4947866667,87.3168116667,14:20:00
23.4947866667,87.3168116667,14:20:01
23.4947866667,87.3168116667,14:20:02
23.4947866667,87.3168116667,14:20:03
23.4947866667,87.3168116667,14:20:04
23.4947866667,87.3168116667,14:20:05
23.4947866667,87.3168116667,14:20:06
23.4947866667,87.3168116667,14:20:07
23.4947866667,87.3168116667,14:20:08
23.4947866667,87.3168116667,14:20:09
23.4947866667,87.3168116667,14:20:10
23.4947866667,87.3168116667,14:20:11
23.4947866667,87.3168116667,14:20:12
23.4947866667,87.3168116667,14:20:13
23.4947866667,87.3168116667,14:20:14
23.4947866667,87.3168116667,14:20:15
23.4947866667,87.3168116667,14:20:16
23.4947866667,87.3168116667,14:20:17
23.4947866667,87.3168116667,14:20:18
23.4947866667,87.3168116667,14:20:19
23.4947866667,87.3168116667,14:20:20
23.4947866667,87.3168116667,14:20:21
23.4947866667,87.3168116667,14:20:22
23.4947866667,87.3168116667,14:20:23
23.4947866667,87.3168116667,14:20:24
23.4947866667,87.3168116667,14:20:25
23.4947866667,87.3168116667,14:20:26
23.4947866667,87.3168116667,14:20:27
23.4947866667,87.3168116667,14:20:28
23.4947866667,87.3168116667,14:20:29
23.4947866667,87.3168116667,14:20:30
23.4947866667,87.3168116667,14:20:31
23.4947866667,87.3168116667,14:20:32
23.4947866667,87.3168116667,14:20:33
23.4947866667,87.3168116667,14:20:34
23.4947866667,87.3168116667,14:20:35
23.4947866667,87.3168116667,14:20:36
23.4947866667,87.3168116667,14:20:37
23.4947866667,87.3168116667,14:20:38
23.4947866667,87.3168116667,14:20:39
23.4947866667,87.3168116667,14:20:40
23.4947866667,87.3168116667,14:20:41
23.4947866667,87.3168116667,14:20:42
23.4947866667,87.3168116667,14:20:43
23.4947866667,87.3168116667,14:20:44
23.4947866667,87.3168116667,14:20:45
23.4947866667,87.3168116667,14:20:46
23.4947866667,87.3168116667,14:20:47
23.4947866667,87.3168116667,14:20:48
23.4947866667,87.3168116667,14:20:49
23.4947866667,87.3168116667,14:20:50
23.4947866667,87.3168116667,14:20:51
23.4947866667,87.3168116667,14:20:52
23.4947866667,87.3168116667,14:20:53
23.4947866667,87.3168116667,14:20:54
23.4947866667,87.3168116667,14:20:55
23.4947866667,87.3168116667,14:20:56
23.4947866667,87.3168116667,14:20:57
23.4947866667,87.3168116667,14:20:58
23.4947866667,87.3168116667,14:20:59
23.4947866667,87.3168116667,14:21:00
23.4947866667,87.3168116667,14:21:01
23.4947866667,87.3168116667,14:21:02
23.4947866667,87.3168116667,14:21:03
23.4947866667,87.3168116667,14:21:04
23.4947866667,87.3168116667,14:21:05
23.4947866667,87.3168116667,14:21:06
23.4947866667,87.3168116667,14:21:07
23.4947866667,87.3168116667,14:21:08
23.4947866667,87.3168116667,14:21:09
23.4947866667,87.3168116667,14:21:10
23.4947866667,87.3168116667,14:21:11
23.4947866667,87.3168116667,14:21:12
23.4947866667,87.3168116667,14:21:13
23.4947866667,87.3168116667,14:21:14
23.4947866667,87.3168116667,14:21:15
23.4947866667,87.3168116667,14:21:16
23.4947866667,87.3168116667,14:21:17
23.4947866667,87.3168116667,14:21:18
23.4947866667,87.3168116667,14:21:19
23.4947866667,87.3168116667,14:21:20
23.4947866667,87.3168116667,14:21:21
23.4947866667,87.3168116667,14:21:22
23.4947866667,87.3168116667,14:21:23
23.4947866667,87.3168116667,14:21:24
23.4947866667,87.3168116667,14:21:25
23.4947866667,87.3168116667,14:21:26
23.4947866667,87.3168116667,14:21:27
23.4947866667,87.3168116667,14:21:28
23.4947866667,87.3168116667,14:21:29
23.4947866667,87.3168116667,14:21:30
23.4947866667,87.3168116667,14:21:31
23.4947866667,87.3168116667,14:21:32
23.4947866667,87.3168116667,14:21:33
23.4947866667,87.3168116667,14:21:34
23.4947866667,87.3168116667,14:21:35
23.4947866667,87.3168116667,14:21:36
23.4947866667,87.3168116667,14:21:37
23.4947866667,87.3168116667,14:21:38
23.4947866667,87.3168116667,14:21:39
23.4947866667,87.3168116667,14:21:40
23.4947866667,87.3168116667,14:21:41
23.4947866667,87.3168116667,14:21:42
23.4947866667,87.3168116667,14:21:43
23.4947866667,87.3168116667,14:21:44
23.4947866667,87.3168116667,14:21:45
23.4947866667,87.3168116667,14:21:46
23.4947866667,87.3168116667,14:21:47
23.4947866667,87.3168116667,14:21:48
23.4947866667,87.3168116667,14:21:49
23.4947866667,87.3168116667,14:21:50
23.4947866667,87.3168116667,14:21:51
23.4947866667,87.3168116667,14:21:52
23.4947866667,87.3168116667,14:21:53
23.4947866667,87.3168116667,14:21:54
23.4947866667,87.3168116667,14:21:55
23.4947866667,87.3168116667,14:21:56
23.4947866667,87.3168116667,14:21:57
23.4947866667,87.3168116667,14:21:58
23.4947866667,87.3168116667,14:21:59
23.4947866667,87.3168116667,14:22:00
23.4947866667,87.3168116667,14:22:01
23.4947866667,87.3168116667,14:22:02
23.4947866667,87.3168116667,14:22:03
23.4947866667,87.3168116667,14:22:04
23.4947866667,87.3168116667,14:22:05
23.4947866667,87.3168116667,14:22:06
23.4947866667,87.3168116667,14:22:07
23.4947866667,87.3168116667,14:22:08
23.4947866667,87.3168116667,14:22:09
23.4947866667,87.3168116667,14:22:10
